entityName,propertyName,propertyLabel,propertyType,nullable,length,precision,scale,unique,defaultValue,relationshipType,targetEntity,inversedBy,mappedBy,cascade,orphanRemoval,fetch,orderBy,indexType,compositeIndexWith,validationRules,validationMessage,formType,formOptions,formRequired,formReadOnly,formHelp,showInList,showInDetail,showInForm,sortable,searchable,filterable,apiReadable,apiWritable,apiGroups,allowedRoles,translationKey,formatPattern,fixtureType,fixtureOptions
Product,substituteFrom,SubstituteFrom,,1,,,,,,ManyToMany,Product,substituteTo,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,,{}
Product,attachments,Attachments,,1,,,,,,OneToMany,Attachment,product,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,,{}
Product,specifications,Specifications,json,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,word,{}
Product,features,Features,json,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,word,{}
Product,customFields,CustomFields,json,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,word,{}
Product,tags,Tags,,1,,,,,,ManyToMany,Tag,products,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,,{}
Product,batches,Batches,,1,,,,,,OneToMany,ProductBatch,product,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"product:read,product:write",,,,,{}
ProductBatch,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"productbatch:read,productbatch:write",,,,word,{}
ProductBatch,organization,Organization,,1,,,,,,ManyToOne,Organization,productBatches,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"productbatch:read,productbatch:write",,,,,{}
ProductBatch,product,Product,,1,,,,,,ManyToOne,Product,batches,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"productbatch:read,productbatch:write",,,,,{}
ProductBatch,listPrice,ListPrice,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"productbatch:read,productbatch:write",,,,word,{}
ProductBatch,costPrice,CostPrice,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"productbatch:read,productbatch:write",,,,word,{}
ProductBatch,minimumPrice,MinimumPrice,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"productbatch:read,productbatch:write",,,,word,{}
ProductBatch,maximumDiscount,MaximumDiscount,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"productbatch:read,productbatch:write",,,,word,{}
ProductBatch,discountAmount,DiscountAmount,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"productbatch:read,productbatch:write",,,,word,{}
ProductBatch,discountPercentage,DiscountPercentage,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"productbatch:read,productbatch:write",,,,word,{}
ProductBatch,commissionRate,CommissionRate,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"productbatch:read,productbatch:write",,,,word,{}
ProductBatch,commissionAmount,CommissionAmount,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"productbatch:read,productbatch:write",,,,word,{}
ProductBatch,currency,Currency,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"productbatch:read,productbatch:write",,,,word,{}
ProductBatch,exchangeRate,ExchangeRate,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"productbatch:read,productbatch:write",,,,word,{}
ProductBatch,marginPercentage,MarginPercentage,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"productbatch:read,productbatch:write",,,,word,{}
ProductBatch,stockQuantity,StockQuantity,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"productbatch:read,productbatch:write",,,,randomNumber,{}
ProductBatch,reservedQuantity,ReservedQuantity,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"productbatch:read,productbatch:write",,,,randomNumber,{}
ProductBatch,availableQuantity,AvailableQuantity,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"productbatch:read,productbatch:write",,,,randomNumber,{}
ProductBatch,expirationDate,ExpirationDate,date,1,,,,,,,,,,,,LAZY,,,,,,DateType,{},,,,1,1,1,1,,,1,1,"productbatch:read,productbatch:write",,,,date,{}
ProductCategory,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"productcategory:read,productcategory:write",,,,word,{}
ProductCategory,organization,Organization,,1,,,,,,ManyToOne,Organization,productCategories,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"productcategory:read,productcategory:write",,,,,{}
ProductCategory,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"productcategory:read,productcategory:write",,,,paragraph,{}
ProductCategory,parentCategory,ParentCategory,,1,,,,,,ManyToOne,ProductCategory,subcategories,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"productcategory:read,productcategory:write",,,,,{}
ProductCategory,subcategories,Subcategories,,1,,,,,,OneToMany,ProductCategory,parentCategory,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"productcategory:read,productcategory:write",,,,,{}
ProductCategory,products,Products,,1,,,,,,OneToMany,Product,category,,,,EXTRA_LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"productcategory:read,productcategory:write",,,,,{}
ProductLine,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"productline:read,productline:write",,,,word,{}
ProductLine,organization,Organization,,1,,,,,,ManyToOne,Organization,productLines,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"productline:read,productline:write",,,,,{}
ProductLine,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"productline:read,productline:write",,,,paragraph,{}
ProductLine,active,Active,boolean,1,,,,,,,,,,,,LAZY,,,,,,CheckboxType,{},,,,1,1,1,1,,,1,1,"productline:read,productline:write",,,,boolean,{}
ProductLine,products,Products,,1,,,,,,OneToMany,Product,productLine,,,,EXTRA_LAZY,name,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"productline:read,productline:write",,,,,{}
Brand,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"brand:read,brand:write",,,,word,{}
Brand,organization,Organization,,1,,,,,,ManyToOne,Organization,brands,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"brand:read,brand:write",,,,,{}
Brand,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"brand:read,brand:write",,,,paragraph,{}
Brand,logoUrl,LogoUrl,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"brand:read,brand:write",,,,word,{}
Brand,website,Website,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"brand:read,brand:write",,,,word,{}
Brand,products,Products,,1,,,,,,OneToMany,Product,brand,,,,EXTRA_LAZY,name,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"brand:read,brand:write",,,,,{}
Brand,manufacturers,Manufacturers,,1,,,,,,ManyToMany,Company,manufacturedBrands,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"brand:read,brand:write",,,,,{}
Brand,suppliers,Suppliers,,1,,,,,,ManyToMany,Company,suppliedBrands,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"brand:read,brand:write",,,,,{}
TaxCategory,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"taxcategory:read,taxcategory:write",,,,word,{}
TaxCategory,organization,Organization,,1,,,,,,ManyToOne,Organization,taxCategories,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"taxcategory:read,taxcategory:write",,,,,{}
TaxCategory,taxRate,TaxRate,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"taxcategory:read,taxcategory:write",,,,word,{}
TaxCategory,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"taxcategory:read,taxcategory:write",,,,paragraph,{}
TaxCategory,products,Products,,1,,,,,,OneToMany,Product,taxCategory,,,,EXTRA_LAZY,name,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"taxcategory:read,taxcategory:write",,,,,{}
Competitor,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"competitor:read,competitor:write",,,,word,{}
Competitor,organization,Organization,,1,,,,,,ManyToOne,Organization,competitors,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"competitor:read,competitor:write",,,,,{}
Competitor,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"competitor:read,competitor:write",,,,paragraph,{}
Competitor,strengths,Strengths,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"competitor:read,competitor:write",,,,paragraph,{}
Competitor,weaknesses,Weaknesses,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"competitor:read,competitor:write",,,,paragraph,{}
Competitor,deals,Deals,,1,,,,,,ManyToMany,Deal,competitors,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"competitor:read,competitor:write",,,,,{}
LostReason,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"lostreason:read,lostreason:write",,,,word,{}
LostReason,description,Description,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"lostreason:read,lostreason:write",,,,word,{}
LostReason,deals,Deals,,1,,,,,,OneToMany,Deal,lostReason,,,,EXTRA_LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"lostreason:read,lostreason:write",,,,,{}
LostReason,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"lostreason:read,lostreason:write",,,,word,{}
LostReason,description,Description,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"lostreason:read,lostreason:write",,,,word,{}
LostReason,deals,Deals,,1,,,,,,OneToMany,Deal,winReason,,,,EXTRA_LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"lostreason:read,lostreason:write",,,,,{}
Tag,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"tag:read,tag:write",,,,word,{}
Tag,organization,Organization,,1,,,,,,ManyToOne,Organization,tags,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"tag:read,tag:write",,,,,{}
Tag,color,Color,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"tag:read,tag:write",,,,word,{}
Tag,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"tag:read,tag:write",,,,paragraph,{}
Tag,sentiment,Sentiment,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"tag:read,tag:write",,,,randomNumber,{}
Tag,deals,Deals,,1,,,,,,ManyToMany,Deal,tags,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"tag:read,tag:write",,,,,{}
Tag,products,Products,,1,,,,,,ManyToMany,Product,tags,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"tag:read,tag:write",,,,,{}
BillingFrequency,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"billingfrequency:read,billingfrequency:write",,,,word,{}
BillingFrequency,organization,Organization,,1,,,,,,ManyToOne,Organization,billingFrequencies,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"billingfrequency:read,billingfrequency:write",,,,,{}
BillingFrequency,periodicityInterval,PeriodicityInterval,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"billingfrequency:read,billingfrequency:write",,,,word,{}
BillingFrequency,periodicityType,PeriodicityType,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"billingfrequency:read,billingfrequency:write",,,,randomNumber,{}
BillingFrequency,products,Products,,1,,,,,,OneToMany,Product,billingFrequency,,,,EXTRA_LAZY,name,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"billingfrequency:read,billingfrequency:write",,,,,{}
Campaign,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"campaign:read,campaign:write",,,,word,{}
Campaign,organization,Organization,,1,,,,,,ManyToOne,Organization,campaigns,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"campaign:read,campaign:write",,,,,{}
Campaign,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"campaign:read,campaign:write",,,,paragraph,{}
Campaign,socialMedias,SocialMedias,,1,,,,,,ManyToMany,SocialMedia,campaigns,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,,{}
Campaign,campaignStatus,CampaignStatus,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,randomNumber,{}
Campaign,plannedStartDate,PlannedStartDate,datetime,1,,,,,,,,,,,,LAZY,,,,,,DateTimeType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,dateTime,{}
Campaign,startDate,StartDate,datetime,1,,,,,,,,,,,,LAZY,,composite,organization|endDate,,,DateTimeType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,dateTime,{}
Campaign,plannedEndDate,PlannedEndDate,datetime,1,,,,,,,,,,,,LAZY,,,,,,DateTimeType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,dateTime,{}
Campaign,endDate,EndDate,datetime,1,,,,,,,,,,,,LAZY,,composite,organization,,,DateTimeType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,dateTime,{}
Campaign,plannedDuration,PlannedDuration,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,randomNumber,{}
Campaign,duration,Duration,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,randomNumber,{}
Campaign,manager,Manager,,1,,,,,,ManyToOne,User,managedCampaigns,,,,LAZY,,composite,organization,,,EntityType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,,{}
Campaign,team,Team,,1,,,,,,ManyToMany,User,campaigns,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,,{}
Campaign,contacts,Contacts,,1,,,,,,ManyToMany,Contact,campaigns,,persist,,EXTRA_LAZY,"{""createdAt"": ""desc""}",,,,,EntityType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,,{}
Campaign,companies,Companies,,1,,,,,,ManyToMany,Company,campaigns,,persist,,EXTRA_LAZY,"{""createdAt"": ""desc""}",,,,,EntityType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,,{}
Campaign,deals,Deals,,1,,,,,,OneToMany,Deal,campaign,,persist,,EXTRA_LAZY,name,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,,{}
Campaign,talks,Talks,,1,,,,,,ManyToMany,Talk,campaigns,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,,{}
Campaign,plannedBudget,PlannedBudget,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,word,{}
Campaign,actualBudget,ActualBudget,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,word,{}
Campaign,plannedReturn,PlannedReturn,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,word,{}
Campaign,actualReturn,ActualReturn,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,word,{}
Campaign,roi,Roi,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"campaign:read,campaign:write",,,,word,{}
Calendar,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"calendar:read,calendar:write",,,,word,{}
Calendar,organization,Organization,,1,,,,,,ManyToOne,Organization,calendars,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"calendar:read,calendar:write",,,,,{}
Calendar,user,User,,1,,,,,,ManyToOne,User,calendars,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"calendar:read,calendar:write",,,,,{}
Calendar,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"calendar:read,calendar:write",,,,paragraph,{}
Calendar,timeZone,TimeZone,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"calendar:read,calendar:write",,,,word,{}
Calendar,color,Color,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"calendar:read,calendar:write",,,,word,{}
Calendar,primary,Primary,boolean,1,,,,,,,,,,,,LAZY,,,,,,CheckboxType,{},,,,1,1,1,1,,,1,1,"calendar:read,calendar:write",,,,boolean,{}
Calendar,visible,Visible,boolean,1,,,,,,,,,,,,LAZY,,,,,,CheckboxType,{},,,,1,1,1,1,,,1,1,"calendar:read,calendar:write",,,,boolean,{}
Calendar,accessRole,AccessRole,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"calendar:read,calendar:write",,,,word,{}
Calendar,calendarType,CalendarType,,1,,,,,,ManyToOne,CalendarType,calendars,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"calendar:read,calendar:write",,,,,{}
Calendar,events,Events,,1,,,,,,OneToMany,Event,calendar,,,,EXTRA_LAZY,name,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"calendar:read,calendar:write",,,,,{}
Calendar,externalLink,ExternalLink,,1,,,,,,ManyToOne,CalendarExternalLink,calendars,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"calendar:read,calendar:write",,,,,{}
Calendar,externalApiKey,ExternalApiKey,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"calendar:read,calendar:write",,,,word,{}
Calendar,workingHours,WorkingHours,,1,,,,,,OneToMany,WorkingHour,calendar,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"calendar:read,calendar:write",,,,,{}
Calendar,holidays,Holidays,,1,,,,,,OneToMany,Holiday,calendar,,,,LAZY,name,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"calendar:read,calendar:write",,,,,{}
CalendarType,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"calendartype:read,calendartype:write",,,,word,{}
CalendarType,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"calendartype:read,calendartype:write",,,,paragraph,{}
CalendarType,calendars,Calendars,,1,,,,,,OneToMany,Calendar,calendarType,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"calendartype:read,calendartype:write",,,,,{}
CalendarExternalLink,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"calendarexternallink:read,calendarexternallink:write",,,,word,{}
CalendarExternalLink,url,Url,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"calendarexternallink:read,calendarexternallink:write",,,,word,{}
CalendarExternalLink,calendars,Calendars,,1,,,,,,OneToMany,Calendar,externalLink,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"calendarexternallink:read,calendarexternallink:write",,,,,{}
Event,name,Name,string,,,,,,,,,,,,,LAZY,,simple,,"NotBlank,Length(max=255)",,TextType,{},1,,,1,1,1,1,1,,1,1,"event:read,event:write",,,,word,{}
Event,organization,Organization,,,,,,,,ManyToOne,Organization,events,,,,LAZY,,composite,createdAt,,,EntityType,{},,,,1,1,,1,,,1,1,"event:read,event:write",,,,,{}
Event,calendar,Calendar,,1,,,,,,ManyToOne,Calendar,events,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,,{}
Event,description,Description,text,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,1,,1,1,"event:read,event:write",,,,paragraph,{}
Event,location,Location,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"event:read,event:write",,,,word,{}
Event,geo,Geo,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"event:read,event:write",,,,word,{}
Event,startTime,StartTime,datetime,1,,,,,,,,,,,,LAZY,,,,,,DateTimeType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,dateTime,{}
Event,endTime,EndTime,datetime,1,,,,,,,,,,,,LAZY,,,,,,DateTimeType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,dateTime,{}
Event,allDay,AllDay,boolean,1,,,,,,,,,,,,LAZY,,,,,,CheckboxType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,boolean,{}
Event,eventStatus,EventStatus,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,randomNumber,{}
Event,visibility,Visibility,boolean,1,,,,,,,,,,,,LAZY,,,,,,CheckboxType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,boolean,{}
Event,priority,Priority,integer,1,,,,,,,,,,,,LAZY,,composite,organization,,,IntegerType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,randomNumber,{}
Event,recurrenceInterval,RecurrenceInterval,float,1,,,,,,,,,,,,LAZY,,,,,,TextType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,word,{}
Event,recurrenceFrequency,RecurrenceFrequency,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,randomNumber,{}
Event,recurrenceEndDate,RecurrenceEndDate,date,1,,,,,,,,,,,,LAZY,,,,,,DateType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,date,{}
Event,recurrenceCount,RecurrenceCount,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,randomNumber,{}
Event,originalStartTime,OriginalStartTime,datetime,1,,,,,,,,,,,,LAZY,,,,,,DateTimeType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,dateTime,{}
Event,sequence,Sequence,integer,1,,,,,,,,,,,,LAZY,,,,,,IntegerType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,randomNumber,{}
Event,categories,Categories,,1,,,,,,ManyToMany,EventCategory,events,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,,{}
Event,parentEvent,ParentEvent,,1,,,,,,ManyToOne,Event,childrenEvents,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,,{}
Event,childrenEvents,ChildrenEvents,,1,,,,,,OneToMany,Event,parentEvent,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,,{}
Event,organizer,Organizer,,,,,,,,ManyToOne,User,organizedEvents,,,,LAZY,,simple,,,,EntityType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,,{}
Event,attendees,Attendees,,1,,,,,,OneToMany,EventAttendee,event,,"persist,remove",1,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,,{}
Event,attachments,Attachments,,1,,,,,,OneToMany,Attachment,event,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,,{}
Event,reminders,Reminders,,1,,,,,,OneToMany,Reminder,event,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,,{}
Event,notifications,Notifications,,1,,,,,,OneToMany,Notification,event,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,,{}
Event,meetingDatas,MeetingDatas,,1,,,,,,OneToMany,MeetingData,event,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,,{}
Event,workingHours,WorkingHours,,1,,,,,,OneToMany,WorkingHour,event,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,,{}
Event,holidays,Holidays,,1,,,,,,OneToMany,Holiday,event,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,,{}
Event,resourceBookings,ResourceBookings,,1,,,,,,OneToMany,EventResourceBooking,event,,,,LAZY,,,,,,EntityType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,,{}
Event,hangoutLink,HangoutLink,string,1,,,,,,,,,,,,LAZY,,,,Length(max=255),,TextType,{},,,,1,1,1,1,1,,1,1,"event:read,event:write",,,,word,{}
Event,conferenceData,ConferenceData,json,1,,,,,,,,,,,,LAZY,,,,,,TextareaType,{},,,,1,1,1,1,,,1,1,"event:read,event:write",,,,word,{}
